Seriation_Number	Assemblage	4-2-7269443	4-2-8932259	3-4-7901409	2-0-8160120	4-2-8954074	4-2-5297674	2-7540783-2	3-4-867365	2801036-2-3	6163982-2-3	1342865-7818245-7922967	3-4-3067662	4-5994942-3	1-3-2087053	3-4-2862970	4-9044337-3	8641302-2-3	4-8099573-4094831	4-2-5027795	2-7818245-7922967	3-4-1594937	2-7818245-2	3-4-6072174	9111474-2-126014	4-2-1613201	5091620-4-3067662	4-3296999-1401838	4-2-537285	9111474-2-3	2-0-2	1111960-2-3	4-5817005-3	3-4-5229436	3-1156582-3067662	4-2-6242492	3-4-5706806	4-7833031-3	4-2-3236653	4-8681788-4094831	4314208-4-3067662	711202-7818245-2	9111474-3943610-3	4-7558507-1982757	1-3-0	1-3-186035	4-2-3	5508170-2-3	9392575-2-6242492	4-2-1626502	3-4-2	4-2-1982757	3-4-7265855	4866355-4-3067662	4-7931846-3	4-2-4075199	4-3271280-3	6444629-7818245-2	4-1-1	3-8491238-1594937	5477114-2-3	3-4-2317748	6091090-4-2317748	4-2-4094831	9109516-2-3	143152-4-3067662	8288071-4-2	4-6939941-1	4-2-3808980	4-2-1401838	2828627-7818245-2	2833028-4-2862970	3-4-3396892	1369641-4-2
28	assemblage-354-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	137	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	195	0	30	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
28	assemblage-889-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
28	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

29	assemblage-354-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	137	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	195	0	30	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
29	assemblage-656-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	146	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	198	0	41	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
29	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

30	assemblage-354-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	137	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	195	0	30	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
30	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
30	assemblage-144-970	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14

31	assemblage-354-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	137	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	195	0	30	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
31	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
31	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

32	assemblage-354-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	137	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	195	0	30	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
32	assemblage-420-895	0	0	14	0	0	0	0	0	0	0	0	154	0	0	145	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	31
32	assemblage-187-481	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15

33	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
33	assemblage-889-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
33	assemblage-897-363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	5	0	0	0	0	6	6	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	20

34	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
34	assemblage-889-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
34	assemblage-709-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	129	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	213	0	30	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12

35	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
35	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
35	assemblage-144-970	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14

36	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
36	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
36	assemblage-709-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	129	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	213	0	30	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12

37	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
37	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
37	assemblage-656-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	146	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	198	0	41	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8

38	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
38	assemblage-420-895	0	0	14	0	0	0	0	0	0	0	0	154	0	0	145	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	31
38	assemblage-534-699	0	0	0	0	0	0	0	8	0	0	0	36	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	19

39	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
39	assemblage-420-895	0	0	14	0	0	0	0	0	0	0	0	154	0	0	145	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	31
39	assemblage-187-481	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15

40	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
40	assemblage-897-363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	5	0	0	0	0	6	6	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	20
40	assemblage-144-970	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14

41	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
41	assemblage-889-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
41	assemblage-144-970	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14

42	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
42	assemblage-889-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
42	assemblage-709-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	129	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	213	0	30	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12

43	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
43	assemblage-889-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
43	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

44	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
44	assemblage-656-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	146	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	198	0	41	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
44	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

45	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
45	assemblage-187-481	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15
45	assemblage-534-699	0	0	0	0	0	0	0	8	0	0	0	36	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	19

46	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
46	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
46	assemblage-144-970	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14

47	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
47	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
47	assemblage-709-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	129	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	213	0	30	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12

48	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
48	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
48	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

49	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
49	assemblage-158-689	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	13
49	assemblage-656-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	146	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	198	0	41	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8

50	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
50	assemblage-420-895	0	0	14	0	0	0	0	0	0	0	0	154	0	0	145	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	31
50	assemblage-534-699	0	0	0	0	0	0	0	8	0	0	0	36	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	19

51	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
51	assemblage-420-895	0	0	14	0	0	0	0	0	0	0	0	154	0	0	145	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	31
51	assemblage-187-481	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15

52	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
52	assemblage-354-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	137	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	195	0	30	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
52	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

53	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
53	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
53	assemblage-709-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	129	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	213	0	30	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12

54	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
54	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
54	assemblage-347-771	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	92	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	7

55	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
55	assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	17
55	assemblage-656-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	146	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	198	0	41	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8

56	assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	0	62	0	0	0	0	12	10	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
