assemblage	easting	northing
assemblage-15-6	15	6
assemblage-16-6	16	6
assemblage-17-6	17	6
assemblage-18-6	18	6
assemblage-19-6	19	6
assemblage-20-6	20	6
assemblage-21-6	21	6
assemblage-22-6	22	6
assemblage-23-6	23	6
assemblage-24-6	24	6
assemblage-1-7	1	7
assemblage-2-7	2	7
assemblage-3-7	3	7
assemblage-4-7	4	7
assemblage-5-7	5	7
assemblage-6-7	6	7
assemblage-7-7	7	7
assemblage-8-7	8	7
assemblage-9-7	9	7
assemblage-10-7	10	7
assemblage-11-7	11	7
assemblage-12-7	12	7
assemblage-13-7	13	7
assemblage-14-7	14	7
assemblage-15-7	15	7
assemblage-16-7	16	7
assemblage-17-7	17	7
assemblage-18-7	18	7
assemblage-19-7	19	7
assemblage-20-7	20	7
assemblage-21-7	21	7
assemblage-22-7	22	7
assemblage-23-7	23	7
assemblage-24-7	24	7
assemblage-1-8	1	8
assemblage-2-8	2	8
assemblage-3-8	3	8
assemblage-4-8	4	8
assemblage-5-8	5	8
assemblage-6-8	6	8
assemblage-7-8	7	8
assemblage-8-8	8	8
assemblage-9-8	9	8
assemblage-10-8	10	8
assemblage-11-8	11	8
assemblage-12-8	12	8
assemblage-13-8	13	8
assemblage-14-8	14	8
assemblage-15-8	15	8
assemblage-16-8	16	8
assemblage-17-8	17	8
assemblage-18-8	18	8
assemblage-19-8	19	8
assemblage-20-8	20	8
assemblage-21-8	21	8
assemblage-22-8	22	8
assemblage-23-8	23	8
assemblage-24-8	24	8
assemblage-1-9	1	9
assemblage-2-9	2	9
assemblage-3-9	3	9
assemblage-4-9	4	9
assemblage-5-9	5	9
assemblage-6-9	6	9
assemblage-7-9	7	9
assemblage-8-9	8	9
assemblage-9-9	9	9
assemblage-10-9	10	9
assemblage-11-9	11	9
assemblage-12-9	12	9
assemblage-13-9	13	9
assemblage-14-9	14	9
assemblage-15-9	15	9
assemblage-16-9	16	9
assemblage-17-9	17	9
assemblage-18-9	18	9
assemblage-19-9	19	9
assemblage-20-9	20	9
assemblage-21-9	21	9
assemblage-22-9	22	9
assemblage-23-9	23	9
assemblage-24-9	24	9
assemblage-1-10	1	10
assemblage-2-10	2	10
assemblage-3-10	3	10
assemblage-4-10	4	10
assemblage-5-10	5	10
assemblage-6-10	6	10
assemblage-7-10	7	10
assemblage-8-10	8	10
assemblage-9-10	9	10
assemblage-10-10	10	10
assemblage-11-10	11	10
assemblage-12-10	12	10
assemblage-13-10	13	10
assemblage-14-10	14	10
assemblage-15-10	15	10
assemblage-16-10	16	10
assemblage-17-10	17	10
assemblage-18-10	18	10
assemblage-19-10	19	10
assemblage-20-10	20	10
assemblage-21-10	21	10
assemblage-22-10	22	10
assemblage-23-10	23	10
assemblage-24-10	24	10
assemblage-1-11	1	11
assemblage-2-11	2	11
assemblage-3-11	3	11
assemblage-4-11	4	11
assemblage-5-11	5	11
assemblage-6-11	6	11
assemblage-7-11	7	11
assemblage-8-11	8	11
assemblage-9-11	9	11
assemblage-10-11	10	11
assemblage-11-11	11	11
assemblage-12-11	12	11
assemblage-13-11	13	11
assemblage-14-11	14	11
assemblage-15-11	15	11
assemblage-16-11	16	11
assemblage-17-11	17	11
assemblage-18-11	18	11
assemblage-19-11	19	11
assemblage-20-11	20	11
assemblage-21-11	21	11
assemblage-22-11	22	11
assemblage-23-11	23	11
assemblage-24-11	24	11
assemblage-1-12	1	12
assemblage-2-12	2	12
assemblage-3-12	3	12
assemblage-4-12	4	12
assemblage-5-12	5	12
assemblage-6-12	6	12
assemblage-7-12	7	12
assemblage-8-12	8	12
assemblage-9-12	9	12
assemblage-10-12	10	12
assemblage-11-12	11	12
assemblage-12-12	12	12
assemblage-13-12	13	12
assemblage-14-12	14	12
assemblage-15-12	15	12
assemblage-16-12	16	12
assemblage-17-12	17	12
assemblage-18-12	18	12
assemblage-19-12	19	12
assemblage-20-12	20	12
assemblage-21-12	21	12
assemblage-22-12	22	12
assemblage-23-12	23	12
assemblage-24-12	24	12
assemblage-1-13	1	13
assemblage-2-13	2	13
assemblage-3-13	3	13
assemblage-4-13	4	13
assemblage-5-13	5	13
assemblage-6-13	6	13
assemblage-7-13	7	13
assemblage-8-13	8	13
assemblage-9-13	9	13
assemblage-10-13	10	13
assemblage-11-13	11	13
assemblage-12-13	12	13
assemblage-13-13	13	13
assemblage-14-13	14	13
assemblage-15-13	15	13
assemblage-16-13	16	13
assemblage-17-13	17	13
assemblage-18-13	18	13
assemblage-19-13	19	13
assemblage-20-13	20	13
assemblage-21-13	21	13
assemblage-22-13	22	13
assemblage-23-13	23	13
assemblage-24-13	24	13
assemblage-1-14	1	14
assemblage-2-14	2	14
assemblage-3-14	3	14
assemblage-4-14	4	14
assemblage-5-14	5	14
assemblage-6-14	6	14
assemblage-7-14	7	14
assemblage-8-14	8	14
assemblage-9-14	9	14
assemblage-10-14	10	14
assemblage-11-14	11	14
assemblage-12-14	12	14
assemblage-13-14	13	14
assemblage-14-14	14	14
assemblage-15-14	15	14
assemblage-16-14	16	14
assemblage-17-14	17	14
assemblage-18-14	18	14
assemblage-19-14	19	14
assemblage-20-14	20	14
assemblage-21-14	21	14
assemblage-22-14	22	14
assemblage-23-14	23	14
assemblage-24-14	24	14
assemblage-1-15	1	15
assemblage-2-15	2	15
assemblage-3-15	3	15
assemblage-4-15	4	15
assemblage-5-15	5	15
assemblage-6-15	6	15
assemblage-7-15	7	15
assemblage-8-15	8	15
assemblage-9-15	9	15
assemblage-10-15	10	15
assemblage-11-15	11	15
assemblage-12-15	12	15
assemblage-13-15	13	15
assemblage-14-15	14	15
assemblage-15-15	15	15
assemblage-16-15	16	15
assemblage-17-15	17	15
assemblage-18-15	18	15
assemblage-19-15	19	15
assemblage-20-15	20	15
assemblage-21-15	21	15
assemblage-22-15	22	15
assemblage-23-15	23	15
assemblage-24-15	24	15
assemblage-1-16	1	16
assemblage-2-16	2	16
assemblage-3-16	3	16
assemblage-4-16	4	16
assemblage-5-16	5	16
assemblage-6-16	6	16
assemblage-7-16	7	16
assemblage-8-16	8	16
assemblage-9-16	9	16
assemblage-10-16	10	16
assemblage-11-16	11	16
assemblage-12-16	12	16
assemblage-13-16	13	16
assemblage-14-16	14	16
assemblage-15-16	15	16
assemblage-16-16	16	16
assemblage-17-16	17	16
assemblage-18-16	18	16
assemblage-19-16	19	16
assemblage-20-16	20	16
assemblage-21-16	21	16
assemblage-22-16	22	16
assemblage-23-16	23	16
assemblage-24-16	24	16
assemblage-1-17	1	17
assemblage-2-17	2	17
assemblage-3-17	3	17
assemblage-4-17	4	17
assemblage-5-17	5	17
assemblage-6-17	6	17
assemblage-7-17	7	17
assemblage-8-17	8	17
assemblage-9-17	9	17
assemblage-10-17	10	17
assemblage-11-17	11	17
assemblage-12-17	12	17
assemblage-13-17	13	17
assemblage-14-17	14	17
assemblage-15-17	15	17
assemblage-16-17	16	17
assemblage-17-17	17	17
assemblage-18-17	18	17
assemblage-19-17	19	17
assemblage-20-17	20	17
assemblage-21-17	21	17
assemblage-22-17	22	17
assemblage-23-17	23	17
assemblage-24-17	24	17
assemblage-1-18	1	18
assemblage-2-18	2	18
assemblage-3-18	3	18
assemblage-4-18	4	18
assemblage-5-18	5	18
assemblage-6-18	6	18
assemblage-7-18	7	18
assemblage-8-18	8	18
assemblage-9-18	9	18
assemblage-10-18	10	18
assemblage-11-18	11	18
assemblage-12-18	12	18
assemblage-13-18	13	18
assemblage-14-18	14	18
assemblage-15-18	15	18
assemblage-16-18	16	18
assemblage-17-18	17	18
assemblage-18-18	18	18
assemblage-19-18	19	18
assemblage-20-18	20	18
assemblage-21-18	21	18
assemblage-22-18	22	18
assemblage-23-18	23	18
assemblage-24-18	24	18
assemblage-1-19	1	19
assemblage-2-19	2	19
assemblage-3-19	3	19
assemblage-4-19	4	19
assemblage-5-19	5	19
assemblage-6-19	6	19
assemblage-7-19	7	19
assemblage-8-19	8	19
assemblage-9-19	9	19
assemblage-10-19	10	19
assemblage-11-19	11	19
assemblage-12-19	12	19
assemblage-13-19	13	19
assemblage-14-19	14	19
assemblage-15-19	15	19
assemblage-16-19	16	19
assemblage-17-19	17	19
assemblage-18-19	18	19
assemblage-19-19	19	19
assemblage-20-19	20	19
assemblage-21-19	21	19
assemblage-22-19	22	19
assemblage-23-19	23	19
assemblage-24-19	24	19
assemblage-1-20	1	20
assemblage-2-20	2	20
assemblage-3-20	3	20
assemblage-4-20	4	20
assemblage-5-20	5	20
assemblage-6-20	6	20
assemblage-7-20	7	20
assemblage-8-20	8	20
assemblage-9-20	9	20
assemblage-10-20	10	20
assemblage-11-20	11	20
assemblage-12-20	12	20
assemblage-13-20	13	20
assemblage-14-20	14	20
assemblage-15-20	15	20
assemblage-16-20	16	20
assemblage-17-20	17	20
assemblage-18-20	18	20
assemblage-19-20	19	20
assemblage-20-20	20	20
assemblage-21-20	21	20
assemblage-22-20	22	20
assemblage-23-20	23	20
assemblage-24-20	24	20
assemblage-1-21	1	21
assemblage-2-21	2	21
assemblage-3-21	3	21
assemblage-4-21	4	21
assemblage-5-21	5	21
assemblage-6-21	6	21
assemblage-7-21	7	21
assemblage-8-21	8	21
assemblage-9-21	9	21
assemblage-10-21	10	21
assemblage-11-21	11	21
assemblage-12-21	12	21
assemblage-13-21	13	21
assemblage-14-21	14	21
assemblage-15-21	15	21
assemblage-16-21	16	21
assemblage-17-21	17	21
assemblage-18-21	18	21
assemblage-19-21	19	21
assemblage-20-21	20	21
assemblage-21-21	21	21
assemblage-22-21	22	21
assemblage-23-21	23	21
assemblage-24-21	24	21
assemblage-1-22	1	22
assemblage-2-22	2	22
assemblage-3-22	3	22
assemblage-4-22	4	22
assemblage-5-22	5	22
assemblage-6-22	6	22
assemblage-7-22	7	22
assemblage-8-22	8	22
assemblage-9-22	9	22
assemblage-10-22	10	22
assemblage-11-22	11	22
assemblage-12-22	12	22
assemblage-13-22	13	22
assemblage-14-22	14	22
assemblage-15-22	15	22
assemblage-16-22	16	22
assemblage-17-22	17	22
assemblage-18-22	18	22
assemblage-19-22	19	22
assemblage-20-22	20	22
assemblage-21-22	21	22
assemblage-22-22	22	22
assemblage-23-22	23	22
assemblage-24-22	24	22
assemblage-1-23	1	23
assemblage-2-23	2	23
assemblage-3-23	3	23
assemblage-4-23	4	23
assemblage-5-23	5	23
assemblage-6-23	6	23
assemblage-7-23	7	23
assemblage-8-23	8	23
assemblage-9-23	9	23
assemblage-10-23	10	23
assemblage-11-23	11	23
assemblage-12-23	12	23
assemblage-13-23	13	23
assemblage-14-23	14	23
assemblage-15-23	15	23
assemblage-16-23	16	23
assemblage-17-23	17	23
assemblage-18-23	18	23
assemblage-19-23	19	23
assemblage-20-23	20	23
assemblage-21-23	21	23
assemblage-22-23	22	23
assemblage-23-23	23	23
assemblage-24-23	24	23
assemblage-1-24	1	24
assemblage-2-24	2	24
assemblage-3-24	3	24
assemblage-4-24	4	24
assemblage-5-24	5	24
assemblage-6-24	6	24
assemblage-7-24	7	24
assemblage-8-24	8	24
assemblage-9-24	9	24
assemblage-10-24	10	24
assemblage-11-24	11	24
assemblage-12-24	12	24
assemblage-13-24	13	24
assemblage-14-24	14	24
assemblage-15-24	15	24
assemblage-16-24	16	24
assemblage-17-24	17	24
assemblage-18-24	18	24
assemblage-19-24	19	24
assemblage-20-24	20	24
assemblage-21-24	21	24
assemblage-22-24	22	24
assemblage-23-24	23	24
assemblage-24-24	24	24
