Assemblage_Name	7337-1-1	5437979-0-0	863218-6774618-7774684	3-2049714-0	5437979-0-4934925	1513369-2-0	5437979-0-7899154	3-2-6412691	3-5937436-0	0-1-4	3-2-4072471	8032173-6774618-3965231	863218-6774618-2648646	2137808-2-0	9261477-2-0	5437979-0-6243214	2137808-8975926-0	3-2-23637	3-1127647-0	3-2-7385202	3-2-6427732	5437979-2655857-0	707716-2-23637	863218-6774618-7294087	863218-5578212-0	3-0-0	5437979-0-966640	3-2-3283380	3-644191-0	8032173-6774618-0	3-2-3981338	3-9753436-23637	863218-9032929-0	6193744-6774618-0	863218-6774618-0	863218-1944996-0	3-2-1752149	3-6774618-0	5657780-6774618-0	3-2-0	863218-6774618-6138381	1973093-0-6243214	6193744-6774618-6360729	863218-8281552-0	0-4730046-4	9152926-2-0
assemblage-907-165	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	89	0	136	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	10
assemblage-472-672	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	4
assemblage-586-653	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	81	0	132	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	4
assemblage-601-535	0	149	0	8	0	0	0	0	0	7	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	16
assemblage-458-665	0	45	0	0	0	0	0	0	0	0	32	0	0	0	0	69	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	103	0	0	0	0	0	0	0	23
assemblage-127-489	0	70	0	0	0	0	0	0	0	17	5	0	0	0	0	0	22	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	372	0	0	0	0	0	3
assemblage-389-839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	29	322	0	0	0	0	0	0	0	87	0	0	6
assemblage-113-492	0	39	0	0	0	0	0	0	0	4	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	75	6
assemblage-776-769	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	16	0	4	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	6
assemblage-305-419	0	27	0	0	13	0	0	0	0	0	79	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	10	0	0	0	0	0	0	0	6
assemblage-474-487	0	123	0	0	0	0	0	17	0	0	89	0	0	0	0	52	15	163	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4	0	11	0	0	0	0	0	15
assemblage-274-321	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	11
assemblage-715-441	0	44	0	0	0	0	0	0	0	9	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	20
assemblage-474-673	0	30	0	0	5	0	0	0	0	0	63	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	19	0	0	0	0	0	0	0	10
assemblage-704-470	0	45	0	0	0	0	0	0	0	12	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	16
assemblage-746-544	0	190	0	67	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	19
assemblage-919-510	0	74	0	0	0	0	71	0	0	207	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	17
assemblage-781-170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	32	0	0	0	0	0	0	0	10
assemblage-932-504	0	76	0	0	0	0	77	0	0	185	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	14
assemblage-579-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	312	0	0	40	0	7	0	0	0	0	0	0	0	0	14	0	0	36	0	0	45	0	0	0	0	0	0	0	8
assemblage-300-409	0	90	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	303	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	18
assemblage-720-455	0	50	0	0	0	0	0	0	0	6	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	22
assemblage-963-275	0	74	0	0	0	0	0	0	0	13	2	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	16
assemblage-598-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	34	0	0	0	0	0	0	0	10
assemblage-925-524	0	64	0	0	0	0	87	0	0	181	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	12
assemblage-919-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	318	0	0	39	0	11	0	0	0	0	0	0	0	0	11	0	0	31	0	0	52	0	0	0	0	0	0	0	2
assemblage-596-545	0	134	0	0	0	0	0	18	0	0	99	0	0	0	0	41	8	169	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-216-420	0	118	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	294	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12
assemblage-393-822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	51	0	0	0	0	11	0	0	0	0	286	0	0	0	0	0	0	0	0	4	0	18
assemblage-467-667	0	15	0	0	10	0	0	0	0	0	68	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	9	0	0	0	0	0	0	0	14
assemblage-405-159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	32	337	0	0	0	0	0	0	0	66	0	0	6
assemblage-165-933	0	135	0	5	0	0	0	0	0	10	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	10
assemblage-266-319	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	53	0	0	0	0	0	0	0	23
assemblage-383-175	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	18	0	6	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	11
assemblage-493-921	0	263	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	10
assemblage-464-478	0	124	0	0	0	0	0	22	0	0	91	0	0	0	0	56	14	162	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	11	0	9	0	0	0	0	0	4
assemblage-682-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	10	0	0	14	0	0	61	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	16
assemblage-227-417	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	9
assemblage-205-591	0	133	0	0	0	0	0	15	0	5	89	0	0	0	0	44	7	197	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-444-470	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	26	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	56	0	0	0	0	0	12
assemblage-471-468	0	17	0	0	0	0	0	0	0	9	0	0	0	0	0	0	35	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	67	0	0	0	0	0	8
assemblage-314-432	0	32	0	0	9	0	0	0	0	0	62	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	12	0	0	0	0	0	0	0	12
assemblage-120-520	0	74	0	0	0	0	0	0	0	16	6	0	0	0	0	0	27	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	354	0	0	0	0	0	7
assemblage-488-489	0	152	0	6	0	0	0	0	0	10	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	5	0	0	0	0	0	0	6
assemblage-215-414	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	11
assemblage-329-233	0	182	0	71	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	12
assemblage-153-925	0	25	0	0	0	0	0	0	0	10	0	0	0	0	0	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	364	0	53	0	0	0	0	0	4
assemblage-786-764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	52	0	0	0	0	19	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	21
assemblage-704-150	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	11
assemblage-300-431	0	22	0	0	4	0	0	0	0	0	79	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	11	0	0	0	0	0	0	0	11
assemblage-264-322	0	30	0	0	6	0	0	0	0	0	66	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	19	0	0	0	0	0	0	0	6
assemblage-208-589	0	131	0	7	0	0	0	0	0	8	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	8	0	0	0	0	0	0	7
assemblage-396-853	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	21	0	6	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	9
assemblage-591-641	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	77	0	143	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	8
assemblage-106-503	0	202	0	67	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	9
assemblage-385-184	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	27	0	7	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	14
assemblage-106-508	0	190	0	72	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	19
assemblage-931-516	0	69	0	0	0	0	77	0	0	203	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	21
assemblage-976-294	0	23	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	339	0	0	0	0	0	22
assemblage-580-539	0	16	0	75	184	0	0	0	0	0	135	0	0	0	0	27	25	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	12
assemblage-485-929	0	269	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	14
assemblage-569-984	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	71	0	132	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	13
assemblage-323-254	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	67	15
assemblage-270-332	0	24	0	0	4	0	0	0	0	0	68	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	20	0	0	0	0	0	0	0	5
assemblage-465-461	0	21	0	60	177	0	0	0	0	7	131	0	0	0	0	27	20	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	17
assemblage-377-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	13	0	0	64	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	19
assemblage-768-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	15	0	0	52	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	15
assemblage-977-280	0	178	0	85	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	19
assemblage-393-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	36	308	0	0	0	0	0	0	0	74	0	0	18
assemblage-377-179	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	18
assemblage-600-534	0	19	0	83	164	0	0	0	6	0	129	0	0	0	0	21	23	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	15
assemblage-470-474	0	16	0	73	183	0	0	0	4	5	137	0	0	0	0	23	19	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	12
assemblage-782-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	290	0	0	41	0	12	0	0	0	0	0	0	0	0	18	0	0	38	0	0	54	0	0	0	0	0	0	0	9
assemblage-767-194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	22	0	0	0	0	0	0	0	10
assemblage-943-508	0	61	0	0	0	0	67	0	0	224	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	15
assemblage-780-771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	24	321	0	0	0	0	0	9	0	78	0	0	9
assemblage-393-273	43	6	0	0	0	0	0	0	0	17	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	16
assemblage-174-925	0	163	0	8	0	0	0	0	0	8	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	3	0	0	0	0	0	0	8
assemblage-380-266	30	12	0	0	0	0	0	0	0	19	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	18
assemblage-159-926	0	142	0	0	0	0	0	21	0	0	87	0	0	0	0	51	12	157	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	18
assemblage-394-839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	3	0	0	16	0	0	64	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	3	0	0	15
assemblage-767-764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	38	326	0	0	0	0	0	0	0	80	0	0	7
assemblage-948-525	0	66	0	0	0	0	75	0	0	190	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	9
assemblage-749-535	0	91	0	0	0	0	0	0	0	14	1	0	0	0	0	0	25	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	10
assemblage-575-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	26	0	0	0	0	0	0	0	11
assemblage-781-776	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	119	0	0	0	0	6	0	0	10	20	0	0	0	0	96	0	0	0	14	193	0	0	0	0	0	0	0	22	0	0	14
assemblage-695-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	51	0	0	0	0	15	0	0	0	0	305	0	0	0	0	0	0	0	0	3	0	20
assemblage-788-194	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	79	0	130	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	3
assemblage-448-666	0	31	0	0	10	0	0	0	0	0	75	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	5	0	22	0	0	0	0	0	0	0	12
assemblage-377-268	40	16	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	22
assemblage-697-453	0	34	0	0	0	0	0	0	0	8	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	20
assemblage-907-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	42	0	0	0	0	0	0	0	4
assemblage-228-424	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	14
assemblage-254-312	0	104	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	285	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9
assemblage-296-429	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	36	0	0	0	0	0	0	0	18
assemblage-930-503	0	54	0	0	0	0	79	0	0	203	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	13
assemblage-326-246	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	81	7
assemblage-382-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	17	0	0	52	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	17
assemblage-296-426	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	35	0	0	0	0	0	0	0	17
assemblage-578-554	0	74	0	19	42	0	0	4	0	4	70	0	0	0	0	11	28	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	23	0	0	0	0	0	13
assemblage-379-264	55	8	0	0	0	0	0	0	0	23	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	23
assemblage-568-994	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	198	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	42	0	0	0	0	0	0	0	10
assemblage-758-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	312	0	0	35	0	9	0	0	0	0	0	0	0	0	32	0	0	34	0	0	42	0	0	0	0	0	0	0	4
assemblage-781-185	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	63	0	170	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	6
assemblage-381-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	53	0	0	0	0	11	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	28
assemblage-210-589	0	17	0	0	0	0	0	0	0	8	0	0	0	0	0	0	21	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	380	0	46	0	0	0	0	0	9
assemblage-148-933	0	18	0	0	0	0	0	0	0	5	0	0	0	0	0	0	28	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	60	0	0	0	0	0	9
assemblage-157-926	0	130	0	0	0	0	0	28	0	0	92	0	0	0	0	37	18	164	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19
assemblage-329-265	0	91	0	23	0	0	0	0	0	43	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	231	0	0	0	0	17	11
