Assemblage_Name	7337-1-1	5437979-0-0	863218-6774618-7774684	3-2049714-0	5437979-0-4934925	1513369-2-0	5437979-0-7899154	3-2-6412691	3-5937436-0	0-1-4	3-2-4072471	8032173-6774618-3965231	863218-6774618-2648646	2137808-2-0	9261477-2-0	5437979-0-6243214	2137808-8975926-0	3-2-23637	3-1127647-0	3-2-7385202	3-2-6427732	5437979-2655857-0	707716-2-23637	863218-6774618-7294087	863218-5578212-0	3-0-0	5437979-0-966640	3-2-3283380	3-644191-0	8032173-6774618-0	3-2-3981338	3-9753436-23637	863218-9032929-0	6193744-6774618-0	863218-6774618-0	863218-1944996-0	3-2-1752149	3-6774618-0	5657780-6774618-0	3-2-0	863218-6774618-6138381	1973093-0-6243214	6193744-6774618-6360729	863218-8281552-0	0-4730046-4	9152926-2-0
assemblage-704-470	0	45	0	0	0	0	0	0	0	12	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	16
assemblage-919-510	0	74	0	0	0	0	71	0	0	207	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	17
assemblage-498-925	0	261	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	13
assemblage-579-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	312	0	0	40	0	7	0	0	0	0	0	0	0	0	14	0	0	36	0	0	45	0	0	0	0	0	0	0	8
assemblage-919-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	318	0	0	39	0	11	0	0	0	0	0	0	0	0	11	0	0	31	0	0	52	0	0	0	0	0	0	0	2
assemblage-467-667	0	15	0	0	10	0	0	0	0	0	68	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	9	0	0	0	0	0	0	0	14
assemblage-224-589	0	24	0	75	196	0	0	0	6	4	133	0	0	0	0	15	14	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	6
assemblage-314-432	0	32	0	0	9	0	0	0	0	0	62	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	12	0	0	0	0	0	0	0	12
assemblage-329-233	0	182	0	71	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	12
assemblage-385-184	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	27	0	7	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	14
assemblage-768-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	15	0	0	52	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	15
assemblage-393-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	36	308	0	0	0	0	0	0	0	74	0	0	18
assemblage-600-534	0	19	0	83	164	0	0	0	6	0	129	0	0	0	0	21	23	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	15
assemblage-767-194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	22	0	0	0	0	0	0	0	10
assemblage-922-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	42	0	0	0	0	0	0	0	16
assemblage-393-273	43	6	0	0	0	0	0	0	0	17	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	16
assemblage-382-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	17	0	0	52	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	17
