Assemblage_Name	2360792-5305823-7547013	0-2-7337334	4-3-1510291	4-9340202-8936387	5210945-0-3	4-3944250-4810038	4-7553732-1	9802405-2-7547013	9802405-2-6571801	6724234-3-1	8619495-2013364-3	4-9340202-1	3-1-1	3-1-4	2360792-2-7547013	6976245-0-3	4-3482975-472840	0-2-7547013	3-1294754-2183660	1576605-3944250-1	5780676-3-1	4-616283-1	2429447-2-7547013	2429447-2-6194987	3-1-566233	2360792-2-4526558	9802405-2-4998215	4-4502967-3667418	0-2-9523934	4809495-3944250-1	7105522-3-1	475370-3-1	3-115231-1	4-3-472840	0-3790294-0	4-5355269-1	4-8868797-1	7510156-3944250-1	5411604-1-4	0-8015530-7547013	4-3-1	7538880-1-4	4-6868445-1	0-775327-0	6686582-0-3	2-2-4515931	8710643-3-1	3-1294754-3	0-2-2712705	2636946-1-4	3-1-3144214	4-2344739-1	7828636-1-4	4659831-2-7547013	7285524-0-3	2046220-2-7547013	2741708-4-0	0-9902069-0	3-1-3956948	8858772-3-1	4-9794214-1	4-2104721-1	4-7081410-8936387	4-4502967-1	3-0-3958791	4-8944327-1	4-3518914-8936387	4-3944250-3225844	4-6814844-1	0-6947770-0	4-2719419-1	4-7254032-1	4366051-3-1	4-9340202-4041807	8858772-3-8936568	3-1-897830	8410750-2-7547013	8422523-1-4	2360792-2-9011057	3-1-819813	4-7606999-1	3-1453310-4	4-3944250-1	4-9241980-7827879	3-0-3	7930051-1-4	6851434-1-4	4-3944250-8103614	4-5778968-1	2517373-5355269-1	4-9029251-1	4-3944250-783023
assemblage-586-983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	9	0	0	69	0	0	0	0	0	0	31	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	27
assemblage-163-179	0	0	0	0	0	0	0	92	45	0	0	160	0	0	0	0	0	101	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-650-347	0	0	0	21	0	0	0	21	0	0	0	44	0	55	55	0	0	47	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	112	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	24	0	0	0	13	0	0	0	54
assemblage-643-327	0	0	0	0	0	0	0	70	14	0	0	0	0	9	50	0	0	152	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	24
assemblage-871-376	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-791-232	0	0	0	0	0	0	0	0	0	0	0	26	0	13	133	0	0	25	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	28	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-357-802	0	0	0	0	0	0	0	24	0	0	0	23	0	17	40	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	8	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	9	0	0	0	18	0	0	0	0	0	0	0	0	16
assemblage-340-821	0	0	0	0	0	0	0	0	0	0	0	11	0	117	79	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	117	0	0	0	13	6	0	0	0	22
assemblage-276-858	0	0	0	0	0	0	0	78	16	0	0	0	0	13	38	0	0	168	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	28
assemblage-786-244	0	0	0	0	0	0	0	0	84	0	0	8	0	0	150	0	0	6	0	0	0	0	85	42	0	0	0	6	0	0	0	0	0	18	0	0	8	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
assemblage-861-357	0	0	0	0	0	0	0	0	0	0	1	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	4	0	0	0	0	0	14
assemblage-979-561	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	87	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	24	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	184	0	0	0	12	0	0	0	0	38
assemblage-659-325	0	0	0	0	0	0	0	11	0	0	0	27	0	158	29	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	15	15	0	0	0	0	0	0	0	0	0	2	0	0	0	21
assemblage-155-143	0	0	0	0	0	0	7	0	0	0	0	21	0	7	131	0	0	38	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	21	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-690-726	0	0	0	0	0	0	6	8	0	0	0	43	0	141	25	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	15	13	0	0	0	0	0	0	0	0	0	18	0	0	0	9
assemblage-806-765	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-601-997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	9	8	0	59	0	0	0	0	0	0	43	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	24
assemblage-452-448	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	83	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	21	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	165	0	0	0	7	0	0	0	0	31
assemblage-554-369	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	75	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	25	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	183	0	0	0	6	0	0	0	0	33
assemblage-693-730	0	0	0	0	0	0	0	9	0	0	0	32	0	154	34	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	12	16	0	0	0	0	0	0	0	0	0	7	0	0	0	36
assemblage-786-243	0	0	0	0	0	0	0	0	93	0	0	9	0	0	145	0	0	7	0	0	0	0	70	35	0	0	0	0	0	0	0	0	0	20	0	0	8	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-538-369	0	0	0	0	0	0	0	0	0	0	0	0	0	51	44	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	32	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	18	0	0	0	0	0	0	22
assemblage-799-233	0	0	0	0	0	0	0	0	3	0	0	0	0	21	7	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	29
assemblage-985-576	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	82	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	188	0	0	0	6	0	0	0	0	34
assemblage-567-211	0	0	0	0	0	0	0	119	36	0	0	152	0	0	0	0	0	89	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-576-209	0	0	0	0	0	0	0	0	0	0	0	0	0	25	10	0	0	10	0	0	0	0	11	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	29
assemblage-274-849	0	0	0	0	0	0	0	64	12	0	0	0	0	16	49	0	0	167	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-673-332	7	0	0	68	0	0	0	0	0	0	0	52	0	10	28	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	140	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	35	0	0	0	28
assemblage-572-187	0	0	0	0	0	0	0	106	28	0	0	173	0	0	0	0	0	102	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-259-846	0	0	0	0	0	0	0	9	0	11	0	80	0	46	106	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	34	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	15	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-407-475	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	85	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	34	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	164	0	0	0	12	0	0	0	0	31
assemblage-524-775	0	0	0	0	0	9	0	0	0	0	0	75	0	118	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	11	0	14	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	39
assemblage-668-723	0	0	0	0	0	0	15	5	0	0	0	30	0	154	22	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	10	22	0	0	0	0	0	0	0	0	0	9	0	0	0	20
assemblage-521-784	0	0	0	0	0	0	0	0	0	0	0	9	0	131	87	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	103	0	0	0	13	8	0	0	0	25
assemblage-426-523	0	0	0	0	0	6	0	0	0	0	0	86	0	101	13	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	7	0	4	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	41
assemblage-592-990	0	0	0	0	0	0	0	0	0	0	0	18	26	40	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	109	0	0	39	0	0	0	15	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	31	0	75	0	0	0	0	0	0	47
assemblage-145-156	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0	0	0	0	8	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	28
assemblage-263-604	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	9	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	112	0	0	0	0	0	0	0	6	32
assemblage-104-528	0	0	0	0	0	0	0	0	0	0	0	13	0	136	87	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	113	0	0	0	16	6	0	0	0	14
assemblage-522-778	0	0	0	56	0	0	0	0	0	0	0	136	0	11	68	0	0	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	6	0	0	20	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-777-242	0	0	0	0	0	0	0	0	0	0	0	11	0	6	144	0	0	50	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	18	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-864-354	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	0	0	0	17
assemblage-400-525	0	0	0	58	0	0	0	0	0	0	0	151	0	10	82	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	13	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15
assemblage-386-638	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	5	0	0	0	0	6	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	52
assemblage-795-773	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-684-736	0	0	0	0	0	0	9	9	0	0	0	29	0	165	21	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	14	15	0	0	0	0	0	0	0	0	0	9	0	0	0	24
assemblage-543-345	0	0	0	0	0	0	0	0	0	0	0	0	0	41	48	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	20	0	0	0	0	0	0	32
assemblage-783-760	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-799-765	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-383-529	0	0	0	0	0	0	0	29	0	0	0	5	0	11	37	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	15	0	0	0	19	0	0	0	0	0	0	0	0	20
assemblage-393-512	0	0	0	63	0	0	0	0	0	0	0	152	0	16	62	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	2	0	0	7	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-529-794	0	0	0	51	0	0	0	0	0	0	0	159	0	13	48	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	1	0	0	16	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	21
assemblage-334-802	0	0	0	0	0	0	0	22	0	0	0	13	0	13	29	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	10	0	8	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	15	0	0	0	24	0	0	0	0	0	0	0	0	19
assemblage-875-352	0	0	0	0	0	0	0	0	0	0	5	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-159-186	0	0	0	0	0	0	0	92	40	0	0	167	0	0	0	0	0	89	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-163-152	0	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	32
assemblage-390-496	0	0	0	0	5	0	0	0	0	0	0	169	0	18	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	48	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	20	0	0	0	0	0	0	38
assemblage-831-587	0	5	0	0	0	0	0	69	13	0	0	0	0	14	46	0	0	160	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	25
assemblage-574-211	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	0	0	3	0	0	0	0	1	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	31
assemblage-604-990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	10	11	0	63	0	0	0	0	0	0	27	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	25
assemblage-610-1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	5	7	0	68	0	0	0	0	0	0	38	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	23
assemblage-300-847	0	7	0	0	0	0	0	76	12	0	0	0	0	11	49	0	0	150	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-105-531	0	0	0	0	0	0	0	0	0	0	0	10	0	104	73	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	122	0	0	0	14	6	0	0	0	25
assemblage-853-344	0	0	0	0	0	0	0	0	0	0	3	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	11	0	0	0	0	0	22
assemblage-801-782	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-132-166	0	0	0	0	0	0	0	0	99	0	0	4	0	0	136	0	0	4	0	0	0	0	77	33	0	0	0	5	0	0	0	0	0	20	0	0	8	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-532-767	0	0	0	0	0	0	0	0	0	0	0	12	0	130	78	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	107	0	0	0	15	7	0	0	0	16
assemblage-547-354	0	0	0	0	0	0	0	0	0	0	0	177	0	11	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	45	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	16	0	0	0	0	0	0	27
